baseline_time,baseline_eval,eval_0.001s,error_0.001s,best_move_match_0.001s,eval_0.005s,error_0.005s,best_move_match_0.005s,eval_0.01s,error_0.01s,best_move_match_0.01s,eval_0.05s,error_0.05s,best_move_match_0.05s,eval_0.1s,error_0.1s,best_move_match_0.1s,eval_0.2s,error_0.2s,best_move_match_0.2s,eval_0.5s,error_0.5s,best_move_match_0.5s
1.0,15.31,15.45,0.1399999999999988,False,15.39,0.08000000000000007,True,15.45,0.1399999999999988,True,15.45,0.1399999999999988,True,15.15,-0.16000000000000014,True,15.21,-0.09999999999999964,True,15.7,0.3899999999999988,False
1.0,17.79,18.84,1.0500000000000007,True,18.93,1.1400000000000006,True,19.01,1.2200000000000024,True,18.84,1.0500000000000007,True,19.07,1.2800000000000011,True,19.76,1.9700000000000024,True,20.86,3.0700000000000003,True
1.0,22.25,23.37,1.120000000000001,True,15.74,-6.51,True,14.84,-7.41,True,23.45,1.1999999999999993,True,21.46,-0.7899999999999991,True,22.73,0.4800000000000004,True,22.68,0.4299999999999997,True
1.0,23.38,23.83,0.4499999999999993,True,23.92,0.5400000000000027,True,23.83,0.4499999999999993,True,23.91,0.5300000000000011,True,23.39,0.010000000000001563,True,21.0,-2.379999999999999,True,23.38,0.0,True
1.0,21.85,12.86,-8.990000000000002,True,23.92,2.0700000000000003,True,20.0,-1.8500000000000014,True,23.07,1.2199999999999989,True,23.92,2.0700000000000003,True,23.03,1.1799999999999997,True,20.31,-1.5400000000000027,True
1.0,99.94,99.94,0.0,True,99.94,0.0,True,99.94,0.0,True,99.94,0.0,True,99.94,0.0,True,99.94,0.0,True,99.94,0.0,True
1.0,99.95,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True
1.0,99.95,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True,99.95,0.0,True
1.0,99.96,99.96,0.0,True,99.96,0.0,True,99.96,0.0,True,99.96,0.0,True,99.96,0.0,True,99.96,0.0,True,99.96,0.0,True
1.0,99.97,99.97,0.0,True,99.97,0.0,True,99.97,0.0,True,99.97,0.0,True,99.97,0.0,True,99.97,0.0,True,99.97,0.0,True
1.0,99.98,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True
1.0,99.98,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True,99.98,0.0,True
1.0,99.99,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True
1.0,99.99,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True,99.99,0.0,True
1.0,100.0,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True,100.0,0.0,True
1.0,-0.66,-0.54,0.12,False,-0.48,0.18000000000000005,True,-0.58,0.08000000000000007,False,-0.49,0.17000000000000004,False,-0.41,0.25000000000000006,False,-0.91,-0.25,True,-0.83,-0.16999999999999993,True
1.0,-0.48,-0.74,-0.26,True,-0.49,-0.010000000000000009,True,-0.68,-0.20000000000000007,True,-0.76,-0.28,True,-0.86,-0.38,True,-1.15,-0.6699999999999999,True,-0.83,-0.35,True
1.0,-0.45,-0.75,-0.3,True,-0.72,-0.26999999999999996,True,-0.94,-0.48999999999999994,False,-0.87,-0.42,True,-0.83,-0.37999999999999995,True,-0.76,-0.31,True,-0.64,-0.19,True
1.0,-0.74,-0.44,0.3,True,-0.44,0.3,True,-0.44,0.3,True,-0.61,0.13,True,-0.54,0.19999999999999996,True,-0.59,0.15000000000000002,True,-0.7,0.040000000000000036,True
1.0,-0.61,-0.58,0.030000000000000027,True,-0.69,-0.07999999999999996,True,-0.66,-0.050000000000000044,True,-0.6,0.010000000000000009,True,-0.81,-0.20000000000000007,True,-0.73,-0.12,True,-0.55,0.05999999999999994,True
1.0,0.39,0.41,0.019999999999999962,True,0.48,0.08999999999999997,True,0.47,0.07999999999999996,True,0.43,0.03999999999999998,True,0.41,0.019999999999999962,True,0.49,0.09999999999999998,True,0.32,-0.07,True
1.0,0.3,0.23,-0.06999999999999998,True,0.19,-0.10999999999999999,True,0.19,-0.10999999999999999,True,0.26,-0.03999999999999998,True,0.37,0.07,True,0.45,0.15000000000000002,True,0.42,0.12,True
1.0,1.3,1.34,0.040000000000000036,False,1.25,-0.050000000000000044,False,1.25,-0.050000000000000044,False,1.56,0.26,True,1.38,0.07999999999999985,False,1.61,0.31000000000000005,True,1.24,-0.06000000000000005,False
1.0,-1.92,-2.52,-0.6000000000000001,True,-2.5,-0.5800000000000001,True,-2.54,-0.6200000000000001,True,-1.85,0.06999999999999984,True,-2.13,-0.20999999999999996,True,-2.47,-0.5500000000000003,True,-2.18,-0.26000000000000023,True
1.0,-1.48,-1.99,-0.51,False,-1.99,-0.51,False,-1.87,-0.3900000000000001,True,-1.9,-0.41999999999999993,False,-1.66,-0.17999999999999994,False,-1.59,-0.1100000000000001,True,-1.81,-0.33000000000000007,True
1.0,-5.25,-4.83,0.41999999999999993,True,-4.84,0.41000000000000014,True,-4.83,0.41999999999999993,True,-4.9,0.34999999999999964,True,-4.79,0.45999999999999996,True,-5.06,0.1900000000000004,True,-4.92,0.33000000000000007,True
1.0,-5.1,-5.12,-0.020000000000000462,False,-5.15,-0.05000000000000071,False,-5.19,-0.09000000000000075,True,-5.12,-0.020000000000000462,False,-5.28,-0.1800000000000006,False,-5.3,-0.20000000000000018,False,-5.33,-0.23000000000000043,True
1.0,-7.71,-7.9,-0.1900000000000004,True,-7.92,-0.20999999999999996,True,-7.94,-0.23000000000000043,True,-7.99,-0.28000000000000025,True,-8.11,-0.39999999999999947,True,-8.09,-0.3799999999999999,True,-7.92,-0.20999999999999996,True
1.0,-7.83,-8.15,-0.3200000000000003,True,-8.12,-0.28999999999999915,True,-8.12,-0.28999999999999915,True,-8.13,-0.3000000000000007,False,-8.22,-0.39000000000000057,True,-8.24,-0.41000000000000014,True,-8.12,-0.28999999999999915,True
1.0,-7.95,-7.77,0.1800000000000006,True,-7.84,0.11000000000000032,True,-7.93,0.020000000000000462,True,-7.63,0.3200000000000003,True,-7.8,0.15000000000000036,True,-7.65,0.2999999999999998,True,-7.63,0.3200000000000003,True
1.0,-7.64,-7.78,-0.14000000000000057,True,-7.77,-0.1299999999999999,True,-7.86,-0.22000000000000064,True,-7.91,-0.27000000000000046,True,-7.87,-0.23000000000000043,True,-7.87,-0.23000000000000043,True,-7.85,-0.20999999999999996,True
1.0,-8.86,-8.92,-0.0600000000000005,True,-8.83,0.02999999999999936,True,-8.76,0.09999999999999964,True,-8.75,0.10999999999999943,True,-8.5,0.35999999999999943,True,-9.15,-0.2900000000000009,True,-9.1,-0.2400000000000002,True
1.0,-9.15,-9.42,-0.2699999999999996,False,-9.36,-0.20999999999999908,True,-9.42,-0.2699999999999996,True,-9.39,-0.2400000000000002,True,-9.44,-0.28999999999999915,True,-9.4,-0.25,True,-9.12,0.030000000000001137,True
1.0,-9.05,-8.89,0.16000000000000014,False,-8.92,0.13000000000000078,False,-8.98,0.07000000000000028,False,-9.0,0.05000000000000071,False,-8.86,0.19000000000000128,False,-8.82,0.23000000000000043,True,-8.83,0.22000000000000064,False
1.0,-8.75,-8.65,0.09999999999999964,True,-8.6,0.15000000000000036,True,-8.51,0.2400000000000002,True,-8.57,0.17999999999999972,True,-8.69,0.0600000000000005,True,-8.54,0.21000000000000085,True,-8.36,0.39000000000000057,True
1.0,-8.53,-8.61,-0.08000000000000007,True,-8.56,-0.030000000000001137,True,-8.5,0.02999999999999936,False,-8.63,-0.10000000000000142,False,-8.45,0.08000000000000007,True,-8.8,-0.27000000000000135,True,-8.68,-0.15000000000000036,False
1.0,-7.5,-7.79,-0.29000000000000004,True,-7.69,-0.1900000000000004,True,-7.78,-0.28000000000000025,True,-7.8,-0.2999999999999998,True,-7.83,-0.33000000000000007,True,-7.69,-0.1900000000000004,True,-7.23,0.2699999999999996,True
1.0,-7.87,-7.84,0.03000000000000025,True,-7.76,0.11000000000000032,True,-7.92,-0.04999999999999982,True,-7.89,-0.019999999999999574,True,-7.78,0.08999999999999986,True,-7.84,0.03000000000000025,True,-7.61,0.2599999999999998,True
1.0,-7.68,-7.77,-0.08999999999999986,False,-7.61,0.0699999999999994,False,-7.62,0.05999999999999961,False,-7.57,0.10999999999999943,False,-7.61,0.0699999999999994,False,-7.69,-0.010000000000000675,False,-7.65,0.02999999999999936,False
1.0,-8.52,-8.36,0.16000000000000014,True,-8.43,0.08999999999999986,True,-8.45,0.07000000000000028,True,-8.52,0.0,True,-8.45,0.07000000000000028,True,-8.37,0.15000000000000036,True,-8.48,0.03999999999999915,True
1.0,-7.58,-8.07,-0.4900000000000002,True,-8.05,-0.47000000000000064,True,-7.78,-0.20000000000000018,True,-8.03,-0.4499999999999993,True,-8.0,-0.41999999999999993,True,-7.93,-0.34999999999999964,False,-7.69,-0.11000000000000032,False
1.0,-8.52,-8.76,-0.2400000000000002,True,-8.7,-0.17999999999999972,True,-8.52,0.0,True,-8.44,0.08000000000000007,True,-8.47,0.049999999999998934,True,-8.6,-0.08000000000000007,True,-8.24,0.27999999999999936,True
1.0,-8.36,-8.53,-0.16999999999999993,True,-8.6,-0.2400000000000002,True,-8.41,-0.05000000000000071,True,-8.47,-0.11000000000000121,True,-8.45,-0.08999999999999986,True,-8.45,-0.08999999999999986,True,-8.3,0.05999999999999872,True
1.0,-9.87,-9.76,0.10999999999999943,True,-9.61,0.2599999999999998,True,-10.09,-0.22000000000000064,True,-9.71,0.15999999999999837,False,-10.1,-0.23000000000000043,True,-9.89,-0.02000000000000135,True,-9.71,0.15999999999999837,True
1.0,-9.8,-9.45,0.3500000000000014,True,-9.44,0.3600000000000012,True,-9.38,0.41999999999999993,True,-9.53,0.27000000000000135,True,-9.6,0.20000000000000107,True,-9.62,0.1800000000000015,True,-9.48,0.3200000000000003,True
1.0,-10.61,-10.71,-0.10000000000000142,True,-10.92,-0.3100000000000005,True,-10.84,-0.23000000000000043,True,-11.0,-0.39000000000000057,True,-11.19,-0.5800000000000001,True,-10.85,-0.2400000000000002,True,-10.93,-0.3200000000000003,True
1.0,-10.4,-10.5,-0.09999999999999964,True,-10.3,0.09999999999999964,True,-10.66,-0.2599999999999998,True,-10.38,0.019999999999999574,True,-10.48,-0.08000000000000007,True,-10.61,-0.20999999999999908,True,-10.23,0.16999999999999993,True
1.0,-11.4,-11.42,-0.019999999999999574,False,-10.89,0.5099999999999998,True,-11.54,-0.1399999999999988,True,-11.17,0.23000000000000043,True,-11.35,0.05000000000000071,True,-11.62,-0.21999999999999886,True,-11.64,-0.2400000000000002,True
1.0,-10.92,-11.59,-0.6699999999999999,True,-10.66,0.2599999999999998,True,-10.92,0.0,True,-10.96,-0.040000000000000924,True,-10.66,0.2599999999999998,True,-11.0,-0.08000000000000007,True,-11.69,-0.7699999999999996,True
1.0,-11.69,-11.72,-0.030000000000001137,True,-11.72,-0.030000000000001137,True,-11.76,-0.07000000000000028,True,-11.25,0.4399999999999995,True,-11.76,-0.07000000000000028,True,-11.71,-0.02000000000000135,True,-11.84,-0.15000000000000036,True
1.0,-11.28,-11.38,-0.10000000000000142,True,-11.49,-0.21000000000000085,True,-11.49,-0.21000000000000085,False,-11.59,-0.3100000000000005,True,-11.53,-0.25,False,-11.73,-0.45000000000000107,True,-11.69,-0.41000000000000014,True
1.0,-12.07,-12.27,-0.1999999999999993,True,-12.28,-0.20999999999999908,True,-12.38,-0.3100000000000005,True,-12.21,-0.14000000000000057,True,-12.3,-0.23000000000000043,True,-12.09,-0.019999999999999574,True,-12.09,-0.019999999999999574,True
1.0,-12.64,-12.61,0.030000000000001137,False,-12.41,0.23000000000000043,False,-11.91,0.7300000000000004,True,-12.0,0.6400000000000006,True,-12.65,-0.009999999999999787,True,-12.69,-0.049999999999998934,True,-12.79,-0.14999999999999858,True
1.0,-12.96,-12.24,0.7200000000000006,True,-13.39,-0.4299999999999997,True,-13.39,-0.4299999999999997,True,-13.39,-0.4299999999999997,True,-13.51,-0.5499999999999989,True,-13.61,-0.6499999999999986,True,-13.62,-0.6599999999999984,True
1.0,-14.16,-14.15,0.009999999999999787,True,-14.16,0.0,False,-14.16,0.0,False,-11.55,2.6099999999999994,False,-14.08,0.08000000000000007,True,-13.61,0.5500000000000007,True,-14.22,-0.0600000000000005,True
1.0,-14.24,-14.32,-0.08000000000000007,True,-14.39,-0.15000000000000036,True,-14.38,-0.14000000000000057,True,-14.46,-0.22000000000000064,True,-14.39,-0.15000000000000036,True,-14.54,-0.29999999999999893,True,-14.54,-0.29999999999999893,True
1.0,-8.9,-9.42,-0.5199999999999996,True,-9.16,-0.2599999999999998,True,-9.39,-0.4900000000000002,True,-9.44,-0.5399999999999991,True,-9.39,-0.4900000000000002,True,-9.53,-0.629999999999999,True,-9.15,-0.25,True
1.0,-9.11,-8.99,0.11999999999999922,True,-9.46,-0.3500000000000014,True,-9.56,-0.45000000000000107,True,-9.76,-0.6500000000000004,True,-9.68,-0.5700000000000003,True,-9.69,-0.5800000000000001,True,-9.55,-0.4400000000000013,True
1.0,-9.02,-8.91,0.10999999999999943,True,-8.93,0.08999999999999986,True,-8.61,0.41000000000000014,True,-9.13,-0.11000000000000121,True,-8.99,0.02999999999999936,True,-9.03,-0.009999999999999787,True,-8.95,0.07000000000000028,True
1.0,-9.21,-9.02,0.19000000000000128,True,-8.95,0.26000000000000156,True,-8.99,0.22000000000000064,True,-9.19,0.02000000000000135,True,-9.07,0.14000000000000057,True,-9.19,0.02000000000000135,True,-9.07,0.14000000000000057,True
1.0,-9.0,-9.0,0.0,True,-8.97,0.02999999999999936,True,-8.87,0.13000000000000078,True,-8.68,0.3200000000000003,True,-8.58,0.41999999999999993,True,-8.8,0.1999999999999993,True,-8.85,0.15000000000000036,False
1.0,-8.85,-9.07,-0.22000000000000064,True,-9.22,-0.370000000000001,True,-8.96,-0.11000000000000121,True,-9.15,-0.3000000000000007,True,-8.84,0.009999999999999787,True,-9.15,-0.3000000000000007,True,-9.07,-0.22000000000000064,True
1.0,-8.95,-9.12,-0.16999999999999993,False,-8.95,0.0,False,-8.91,0.03999999999999915,True,-8.97,-0.02000000000000135,True,-9.07,-0.120000000000001,True,-9.25,-0.3000000000000007,True,-8.95,0.0,False
1.0,-9.09,-8.89,0.1999999999999993,True,-8.96,0.129999999999999,True,-8.98,0.10999999999999943,True,-9.04,0.05000000000000071,True,-9.07,0.019999999999999574,True,-9.27,-0.17999999999999972,True,-9.04,0.05000000000000071,True
1.0,-8.76,-8.96,-0.20000000000000107,True,-9.07,-0.3100000000000005,True,-9.07,-0.3100000000000005,True,-8.77,-0.009999999999999787,True,-9.04,-0.27999999999999936,True,-9.0,-0.2400000000000002,True,-9.06,-0.3000000000000007,True
1.0,-8.98,-9.03,-0.049999999999998934,True,-9.16,-0.17999999999999972,True,-9.27,-0.28999999999999915,True,-9.0,-0.019999999999999574,True,-9.11,-0.129999999999999,True,-9.21,-0.23000000000000043,True,-8.89,0.08999999999999986,True
1.0,-8.11,-8.38,-0.27000000000000135,True,-7.87,0.23999999999999932,True,-8.42,-0.3100000000000005,True,-8.46,-0.3500000000000014,True,-8.43,-0.3200000000000003,True,-8.38,-0.27000000000000135,True,-8.35,-0.2400000000000002,True
1.0,-8.37,-8.53,-0.16000000000000014,True,-8.56,-0.19000000000000128,True,-8.55,-0.1800000000000015,True,-8.44,-0.07000000000000028,True,-8.47,-0.10000000000000142,True,-8.6,-0.23000000000000043,True,-8.51,-0.14000000000000057,True
1.0,-7.62,-7.67,-0.04999999999999982,True,-7.73,-0.11000000000000032,True,-7.74,-0.1200000000000001,True,-7.61,0.009999999999999787,True,-7.76,-0.13999999999999968,True,-7.76,-0.13999999999999968,True,-7.76,-0.13999999999999968,True
1.0,-7.76,-7.76,0.0,True,-7.75,0.009999999999999787,True,-7.69,0.0699999999999994,True,-7.74,0.019999999999999574,True,-7.74,0.019999999999999574,True,-7.76,0.0,True,-7.84,-0.08000000000000007,True
1.0,-7.83,-7.75,0.08000000000000007,True,-7.81,0.020000000000000462,True,-7.84,-0.009999999999999787,True,-7.91,-0.08000000000000007,True,-7.84,-0.009999999999999787,True,-7.83,0.0,True,-7.46,0.3700000000000001,True
1.0,-7.7,-7.76,-0.05999999999999961,True,-7.76,-0.05999999999999961,True,-7.76,-0.05999999999999961,True,-7.75,-0.04999999999999982,True,-7.76,-0.05999999999999961,True,-7.83,-0.1299999999999999,True,-7.72,-0.019999999999999574,True
1.0,-7.84,-7.99,-0.15000000000000036,False,-7.91,-0.07000000000000028,False,-7.82,0.019999999999999574,False,-7.54,0.2999999999999998,False,-7.51,0.33000000000000007,False,-7.53,0.3099999999999996,False,-7.76,0.08000000000000007,False
1.0,-7.76,-7.3,0.45999999999999996,True,-7.3,0.45999999999999996,True,-7.46,0.2999999999999998,True,-7.29,0.46999999999999975,False,-7.05,0.71,False,-7.68,0.08000000000000007,False,-7.84,-0.08000000000000007,False
1.0,-7.61,-7.77,-0.15999999999999925,True,-7.78,-0.16999999999999993,True,-7.76,-0.14999999999999947,True,-7.76,-0.14999999999999947,True,-7.84,-0.22999999999999954,True,-7.77,-0.15999999999999925,True,-7.83,-0.21999999999999975,True
1.0,-7.83,-7.84,-0.009999999999999787,True,-7.84,-0.009999999999999787,True,-7.87,-0.040000000000000036,True,-7.89,-0.05999999999999961,True,-7.83,0.0,True,-7.83,0.0,True,-7.84,-0.009999999999999787,True
1.0,0.54,0.36,-0.18000000000000005,True,0.35,-0.19000000000000006,True,0.28,-0.26,True,0.5,-0.040000000000000036,True,0.47,-0.07000000000000006,True,0.33,-0.21000000000000002,True,0.29,-0.25000000000000006,False
1.0,-0.16,-0.12,0.04000000000000001,True,-0.12,0.04000000000000001,True,-0.17,-0.010000000000000009,True,-0.14,0.01999999999999999,True,-0.12,0.04000000000000001,True,-0.12,0.04000000000000001,True,-0.11,0.05,True
1.0,-0.31,-0.19,0.12,True,-0.13,0.18,True,-0.11,0.2,True,-0.03,0.28,True,-0.13,0.18,True,-0.19,0.12,True,-0.09,0.22,True
1.0,-0.25,-0.22,0.03,True,-0.27,-0.020000000000000018,True,-0.3,-0.04999999999999999,True,-0.23,0.01999999999999999,True,-0.36,-0.10999999999999999,True,-0.27,-0.020000000000000018,True,-0.33,-0.08000000000000002,True
1.0,-0.29,-0.13,0.15999999999999998,True,-0.15,0.13999999999999999,True,-0.27,0.019999999999999962,True,-0.11,0.18,True,-0.18,0.10999999999999999,True,-0.15,0.13999999999999999,True,-0.09,0.19999999999999998,True
1.0,-0.13,-0.11,0.020000000000000004,True,-0.22,-0.09,True,-0.11,0.020000000000000004,True,-0.13,0.0,True,-0.17,-0.04000000000000001,True,-0.25,-0.12,True,-0.17,-0.04000000000000001,True
1.0,-0.14,-0.32,-0.18,True,-0.33,-0.19,True,-0.32,-0.18,True,-0.38,-0.24,True,-0.23,-0.09,True,-0.15,-0.009999999999999981,False,-0.1,0.04000000000000001,False
1.0,-0.08,-0.02,0.06,True,-0.02,0.06,True,-0.02,0.06,True,-0.11,-0.03,True,-0.19,-0.11,True,-0.07,0.009999999999999995,True,-0.21,-0.13,True
1.0,-0.1,-0.22,-0.12,True,-0.12,-0.01999999999999999,True,-0.21,-0.10999999999999999,True,-0.15,-0.04999999999999999,True,-0.35,-0.24999999999999997,True,-0.14,-0.04000000000000001,True,-0.11,-0.009999999999999995,True
1.0,-0.13,-0.19,-0.06,True,-0.23,-0.1,True,-0.03,0.1,True,-0.29,-0.15999999999999998,True,-0.26,-0.13,True,-0.14,-0.010000000000000009,True,-0.1,0.03,True
1.0,-0.24,-0.14,0.09999999999999998,True,-0.05,0.19,True,-0.17,0.06999999999999998,True,-0.29,-0.04999999999999999,False,-0.02,0.22,True,-0.02,0.22,True,-0.21,0.03,True
1.0,-0.07,-0.48,-0.41,False,-0.08,-0.009999999999999995,True,0.0,0.07,True,-0.08,-0.009999999999999995,True,-0.26,-0.19,False,-0.13,-0.06,True,-0.27,-0.2,True
1.0,-0.14,0.0,0.14,True,0.0,0.14,True,0.0,0.14,True,-0.07,0.07,True,0.05,0.19,False,0.0,0.14,True,-0.16,-0.01999999999999999,True
1.0,-0.17,-0.2,-0.03,True,-0.21,-0.03999999999999998,True,-0.09,0.08000000000000002,True,-0.27,-0.1,True,0.0,0.17,True,-0.1,0.07,True,-0.01,0.16,True
1.0,-0.13,0.0,0.13,False,-0.01,0.12000000000000001,False,-0.02,0.11,False,-0.13,0.0,False,-0.21,-0.07999999999999999,False,-0.16,-0.03,True,-0.23,-0.1,True
1.0,-0.07,-0.12,-0.04999999999999999,True,-0.13,-0.06,True,-0.12,-0.04999999999999999,True,-0.16,-0.09,True,-0.09,-0.01999999999999999,True,-0.26,-0.19,True,-0.15,-0.07999999999999999,True
1.0,-2.74,-2.57,0.17000000000000037,True,-2.56,0.18000000000000016,True,-2.62,0.1200000000000001,True,-2.71,0.03000000000000025,True,-2.82,-0.07999999999999963,True,-2.92,-0.17999999999999972,True,-2.38,0.3600000000000003,True
1.0,-3.07,-2.41,0.6599999999999997,True,-2.61,0.45999999999999996,True,-2.59,0.48,True,-2.62,0.44999999999999973,True,-2.37,0.6999999999999997,True,-2.49,0.5799999999999996,True,-2.69,0.3799999999999999,True
1.0,-2.75,-2.48,0.27,True,-2.4,0.3500000000000001,True,-2.42,0.33000000000000007,True,-2.53,0.2200000000000002,True,-2.49,0.2599999999999998,True,-2.56,0.18999999999999995,True,-2.8,-0.04999999999999982,True
1.0,-2.86,-2.62,0.23999999999999977,True,-2.74,0.11999999999999966,True,-2.76,0.10000000000000009,True,-2.67,0.18999999999999995,True,-2.75,0.10999999999999988,True,-2.54,0.31999999999999984,True,-2.94,-0.08000000000000007,True
1.0,-2.82,-3.05,-0.22999999999999998,True,-2.97,-0.15000000000000036,True,-2.74,0.07999999999999963,True,-2.99,-0.17000000000000037,True,-2.88,-0.06000000000000005,True,-2.87,-0.050000000000000266,True,-2.83,-0.010000000000000231,True
1.0,-2.78,-2.95,-0.17000000000000037,True,-3.03,-0.25,True,-3.15,-0.3700000000000001,True,-3.17,-0.3900000000000001,True,-3.1,-0.3200000000000003,True,-3.05,-0.27,True,-3.12,-0.3400000000000003,True
1.0,-3.21,-3.19,0.020000000000000018,True,-3.19,0.020000000000000018,True,-3.1,0.10999999999999988,True,-3.19,0.020000000000000018,True,-3.2,0.009999999999999787,True,-3.21,0.0,True,-3.37,-0.16000000000000014,True
1.0,-3.16,-3.14,0.020000000000000018,True,-3.17,-0.009999999999999787,True,-3.25,-0.08999999999999986,True,-3.28,-0.11999999999999966,True,-3.06,0.10000000000000009,True,-3.17,-0.009999999999999787,True,-3.01,0.15000000000000036,True
1.0,-4.44,-4.49,-0.04999999999999982,True,-4.51,-0.0699999999999994,True,-4.56,-0.11999999999999922,True,-4.52,-0.07999999999999918,True,-4.46,-0.019999999999999574,True,-4.74,-0.2999999999999998,True,-4.65,-0.20999999999999996,True
1.0,-4.84,-4.92,-0.08000000000000007,True,-4.92,-0.08000000000000007,False,-4.77,0.07000000000000028,True,-4.75,0.08999999999999986,True,-4.46,0.3799999999999999,True,-4.88,-0.040000000000000036,True,-4.79,0.04999999999999982,True
1.0,-5.68,-5.66,0.019999999999999574,False,-5.8,-0.1200000000000001,False,-5.65,0.02999999999999936,False,-5.5,0.17999999999999972,False,-5.55,0.1299999999999999,True,-6.23,-0.5500000000000007,True,-6.44,-0.7600000000000007,True
1.0,-6.67,-5.87,0.7999999999999998,True,-6.0,0.6699999999999999,True,-6.86,-0.1900000000000004,True,-6.85,-0.17999999999999972,True,-6.85,-0.17999999999999972,True,-6.62,0.04999999999999982,True,-6.54,0.1299999999999999,True
1.0,-8.26,-8.07,0.1899999999999995,True,-8.07,0.1899999999999995,True,-8.19,0.07000000000000028,True,-8.28,-0.019999999999999574,True,-8.36,-0.09999999999999964,True,-8.29,-0.02999999999999936,True,-8.13,0.129999999999999,True
1.0,-8.14,-8.06,0.08000000000000007,True,-8.07,0.07000000000000028,True,-8.22,-0.08000000000000007,True,-7.93,0.21000000000000085,True,-8.05,0.08999999999999986,True,-7.78,0.3600000000000003,True,-8.23,-0.08999999999999986,True
1.0,1.23,1.02,-0.20999999999999996,True,1.0,-0.22999999999999998,True,0.93,-0.29999999999999993,True,1.25,0.020000000000000018,True,1.37,0.14000000000000012,True,1.39,0.15999999999999992,True,1.38,0.1499999999999999,True
1.0,0.74,0.46,-0.27999999999999997,True,0.47,-0.27,True,0.3,-0.44,True,0.58,-0.16000000000000003,True,0.29,-0.45,True,0.5,-0.24,True,0.18,-0.56,True
1.0,1.04,1.36,0.32000000000000006,True,1.36,0.32000000000000006,True,1.36,0.32000000000000006,True,1.39,0.34999999999999987,True,1.34,0.30000000000000004,True,1.23,0.18999999999999995,True,1.41,0.3699999999999999,True
1.0,0.42,0.14,-0.27999999999999997,True,0.42,0.0,True,0.42,0.0,True,0.67,0.25000000000000006,True,0.56,0.14000000000000007,True,0.63,0.21000000000000002,True,0.22,-0.19999999999999998,True
1.0,1.16,1.25,0.09000000000000008,True,1.25,0.09000000000000008,True,1.25,0.09000000000000008,True,0.99,-0.16999999999999993,True,1.28,0.1200000000000001,True,1.1,-0.05999999999999983,True,0.89,-0.2699999999999999,True
1.0,0.52,0.4,-0.12,True,0.39,-0.13,True,0.47,-0.050000000000000044,True,0.37,-0.15000000000000002,True,0.55,0.030000000000000027,True,0.56,0.040000000000000036,True,0.63,0.10999999999999999,True
1.0,0.68,0.66,-0.020000000000000018,True,0.69,0.009999999999999898,True,0.69,0.009999999999999898,True,0.72,0.039999999999999925,True,0.54,-0.14,True,0.57,-0.1100000000000001,True,0.68,0.0,True
1.0,0.49,0.49,0.0,True,0.49,0.0,True,0.52,0.030000000000000027,True,0.48,-0.010000000000000009,True,0.5,0.010000000000000009,True,0.49,0.0,True,0.57,0.07999999999999996,True
1.0,0.31,0.35,0.03999999999999998,True,0.35,0.03999999999999998,True,0.31,0.0,True,0.21,-0.1,True,0.29,-0.020000000000000018,True,0.22,-0.09,True,0.29,-0.020000000000000018,True
1.0,-0.37,-0.16,0.21,True,-0.29,0.08000000000000002,True,-0.12,0.25,True,-0.37,0.0,True,-0.45,-0.08000000000000002,True,-0.53,-0.16000000000000003,True,-0.34,0.02999999999999997,True
1.0,0.64,0.43,-0.21000000000000002,True,0.35,-0.29000000000000004,True,0.34,-0.3,True,0.54,-0.09999999999999998,True,0.48,-0.16000000000000003,True,0.66,0.020000000000000018,True,0.55,-0.08999999999999997,True
1.0,-0.27,-0.8,-0.53,True,-0.84,-0.57,True,-0.82,-0.5499999999999999,True,-0.84,-0.57,True,-0.63,-0.36,True,-0.4,-0.13,True,-0.15,0.12000000000000002,True
1.0,-0.49,-0.29,0.2,True,-0.28,0.20999999999999996,True,-0.27,0.21999999999999997,True,-0.18,0.31,True,-0.44,0.04999999999999999,True,-0.46,0.02999999999999997,True,-0.54,-0.050000000000000044,True
1.0,-0.49,-0.51,-0.020000000000000018,False,-0.42,0.07,True,-0.45,0.03999999999999998,True,-0.57,-0.07999999999999996,True,-0.52,-0.030000000000000027,True,-0.23,0.26,True,-0.18,0.31,True
1.0,-0.52,-0.53,-0.010000000000000009,False,-0.59,-0.06999999999999995,True,-0.59,-0.06999999999999995,True,-0.38,0.14,False,-0.68,-0.16000000000000003,False,-0.57,-0.04999999999999993,True,-0.5,0.020000000000000018,False
